ID,Period,Date,First,Second,Third,Fourth,Fifth,Sixth,Special
1297,109051,2020-06-25,15,17,22,24,27,36,6
1296,109050,2020-06-22,07,10,21,23,24,27,1
1295,109049,2020-06-18,06,12,20,25,27,37,5
1294,109048,2020-06-15,14,16,20,23,28,32,7
1293,109047,2020-06-11,06,17,22,26,27,38,4
1292,109046,2020-06-08,01,08,15,16,28,33,6
1291,109045,2020-06-04,04,06,18,26,37,38,1
1290,109044,2020-06-01,01,04,13,19,21,25,8
1289,109043,2020-05-28,02,04,07,08,18,35,6
1288,109042,2020-05-25,03,04,14,18,28,29,4
1287,109041,2020-05-21,04,07,24,27,33,35,8
1286,109040,2020-05-18,04,11,25,27,35,36,8
1285,109039,2020-05-14,12,17,24,30,34,35,2
1284,109038,2020-05-11,14,15,25,28,32,34,8
1283,109037,2020-05-07,05,20,21,23,25,36,3
1282,109036,2020-05-04,02,19,23,31,32,35,7
1281,109035,2020-04-30,07,11,12,15,30,31,6
1280,109034,2020-04-27,01,03,13,15,17,33,1
1279,109033,2020-04-23,10,15,16,17,18,26,6
1278,109032,2020-04-20,05,12,17,20,23,38,7
1277,109031,2020-04-16,03,06,17,20,25,30,5
1276,109030,2020-04-13,10,11,18,19,22,37,1
1275,109029,2020-04-09,01,03,12,16,33,35,1
1274,109028,2020-04-06,01,14,28,30,31,33,2
1273,109027,2020-04-02,16,17,19,23,26,37,8
1272,109026,2020-03-30,09,11,12,31,33,36,5
1271,109025,2020-03-26,10,14,15,31,33,35,4
1270,109024,2020-03-23,04,16,25,30,34,37,2
1269,109023,2020-03-19,04,16,23,27,30,33,6
1268,109022,2020-03-16,04,11,13,19,31,34,7
1267,109021,2020-03-12,02,07,10,16,26,33,5
1266,109020,2020-03-09,18,19,22,27,30,35,1
1265,109019,2020-03-05,03,04,09,24,34,38,1
1264,109018,2020-03-02,13,25,30,31,33,38,8
1263,109017,2020-02-27,03,10,15,20,22,31,4
1262,109016,2020-02-24,01,06,08,14,24,30,3
1261,109015,2020-02-20,03,08,10,11,17,33,3
1260,109014,2020-02-17,09,10,21,22,24,36,1
1259,109013,2020-02-13,05,07,10,17,19,28,1
1258,109012,2020-02-10,04,12,14,16,19,21,8
1257,109011,2020-02-06,05,09,16,24,26,29,4
1256,109010,2020-02-03,10,18,24,29,34,35,2
1255,109009,2020-01-30,16,17,18,31,34,36,4
1254,109008,2020-01-27,02,14,28,29,33,37,3
1253,109007,2020-01-23,18,25,26,31,32,35,4
1252,109006,2020-01-20,12,20,27,29,33,36,1
1251,109005,2020-01-16,01,09,27,32,35,38,4
1250,109004,2020-01-13,12,13,18,19,27,28,3
1249,109003,2020-01-09,01,07,08,15,21,24,3
1248,109002,2020-01-06,06,14,19,20,23,31,7
1247,109001,2020-01-02,03,07,12,16,20,30,8
1246,108104,2019-12-30,11,13,15,19,26,31,7
1245,108103,2019-12-26,05,12,13,19,27,38,5
1244,108102,2019-12-23,12,13,25,28,30,35,3
1243,108101,2019-12-19,01,17,23,27,28,33,6
1242,108100,2019-12-16,06,14,19,29,30,31,1
1241,108099,2019-12-12,09,12,13,21,30,32,7
1240,108098,2019-12-09,01,14,16,21,25,34,6
1239,108097,2019-12-05,03,05,15,21,26,28,6
1238,108096,2019-12-02,02,08,11,24,25,30,6
1237,108095,2019-11-28,08,21,27,31,33,36,7
1236,108094,2019-11-25,06,16,17,24,28,31,5
1235,108093,2019-11-21,03,05,20,26,31,37,4
1234,108092,2019-11-18,06,08,19,28,29,32,2
1233,108091,2019-11-14,07,09,15,17,22,28,1
1232,108090,2019-11-11,09,16,22,25,26,29,4
1231,108089,2019-11-07,02,18,22,31,32,38,3
1230,108088,2019-11-04,07,08,13,15,26,30,4
1229,108087,2019-10-31,02,04,06,12,26,29,6
1228,108086,2019-10-28,05,18,20,21,26,32,5
1227,108085,2019-10-24,06,08,19,22,30,32,2
1226,108084,2019-10-21,05,07,13,20,23,27,8
1225,108083,2019-10-17,02,04,20,22,35,38,8
1224,108082,2019-10-14,13,14,15,16,31,33,4
1223,108081,2019-10-10,06,08,14,20,27,30,3
1222,108080,2019-10-07,05,15,27,29,31,36,4
1221,108079,2019-10-03,11,13,19,28,30,34,4
1220,108078,2019-09-30,03,18,21,27,33,34,5
1219,108077,2019-09-26,13,14,17,20,22,23,8
1218,108076,2019-09-23,21,23,27,30,32,36,3
1217,108075,2019-09-19,08,12,24,26,27,31,1
1216,108074,2019-09-16,02,04,11,16,21,29,3
1215,108073,2019-09-12,02,13,20,28,29,34,2
1214,108072,2019-09-09,13,19,25,26,34,36,6
1213,108071,2019-09-05,01,08,13,21,26,32,1
1212,108070,2019-09-02,02,08,11,12,25,28,8
1211,108069,2019-08-29,01,08,14,16,21,23,1
1210,108068,2019-08-26,03,07,18,22,28,35,5
1209,108067,2019-08-22,02,03,07,09,25,27,5
1208,108066,2019-08-19,06,10,18,19,29,31,6
1207,108065,2019-08-15,03,05,17,23,27,31,1
1206,108064,2019-08-12,02,06,29,31,36,37,8
1205,108063,2019-08-08,07,08,15,19,34,38,8
1204,108062,2019-08-05,01,07,14,16,20,30,4
1203,108061,2019-08-01,11,24,25,31,32,37,8
1202,108060,2019-07-29,04,07,11,14,29,36,4
1201,108059,2019-07-25,01,19,23,25,32,37,2
1200,108058,2019-07-22,02,03,06,08,13,21,7
1199,108057,2019-07-18,02,03,14,17,20,38,3
1198,108056,2019-07-15,10,18,26,29,30,34,5
1197,108055,2019-07-11,04,06,16,18,19,28,2
1196,108054,2019-07-08,05,06,18,24,25,35,2
1195,108053,2019-07-04,22,23,24,33,34,38,4
1194,108052,2019-07-01,02,14,16,17,27,28,1
1193,108051,2019-06-27,02,05,11,17,29,34,5
1192,108050,2019-06-24,14,23,27,34,35,36,3
1191,108049,2019-06-20,03,14,16,19,21,30,2
1190,108048,2019-06-17,11,13,19,33,34,36,1
1189,108047,2019-06-13,11,21,26,33,35,37,4
1188,108046,2019-06-10,07,14,29,32,36,38,5
1187,108045,2019-06-06,07,09,14,16,19,21,5
1186,108044,2019-06-03,20,23,24,29,35,38,1
1185,108043,2019-05-30,04,06,10,13,36,37,8
1184,108042,2019-05-27,04,10,13,15,31,35,1
1183,108041,2019-05-23,03,09,23,27,29,30,1
1182,108040,2019-05-20,03,15,18,19,22,26,2
1181,108039,2019-05-16,05,07,08,09,12,25,6
1180,108038,2019-05-13,05,06,13,17,23,33,2
1179,108037,2019-05-09,07,08,10,15,17,23,3
1178,108036,2019-05-06,01,15,18,24,36,38,6
1177,108035,2019-05-02,04,07,16,21,27,34,4
1176,108034,2019-04-29,03,06,27,28,29,38,1
1175,108033,2019-04-25,02,03,16,25,37,38,7
1174,108032,2019-04-22,02,03,15,16,31,36,4
1173,108031,2019-04-18,01,04,22,23,28,30,2
1172,108030,2019-04-15,04,15,16,26,27,35,4
1171,108029,2019-04-11,02,13,20,21,22,26,1
1170,108028,2019-04-08,03,05,12,31,35,36,1
1169,108027,2019-04-04,04,05,12,21,24,38,3
1168,108026,2019-04-01,01,10,11,15,28,36,8
1167,108025,2019-03-28,04,21,22,31,34,36,2
1166,108024,2019-03-25,03,06,07,20,24,27,4
1165,108023,2019-03-21,06,10,19,20,22,36,6
1164,108022,2019-03-18,02,10,11,21,22,28,7
1163,108021,2019-03-14,04,09,21,23,33,36,4
1162,108020,2019-03-11,11,15,21,27,28,33,6
1161,108019,2019-03-07,07,14,19,28,31,34,5
1160,108018,2019-03-04,02,17,19,21,27,30,2
1159,108017,2019-02-28,03,04,19,23,26,27,8
1158,108016,2019-02-25,02,04,08,10,24,30,7
1157,108015,2019-02-21,05,06,13,33,34,37,4
1156,108014,2019-02-18,03,04,07,19,24,28,4
1155,108013,2019-02-14,05,09,14,23,27,29,2
1154,108012,2019-02-11,02,13,16,17,29,36,1
1153,108011,2019-02-07,01,09,21,26,27,36,8
1152,108010,2019-02-04,06,07,13,15,28,37,3
1151,108009,2019-01-31,17,19,20,26,29,36,1
1150,108008,2019-01-28,20,22,25,29,31,32,3
1149,108007,2019-01-24,08,17,20,22,25,37,2
1148,108006,2019-01-21,02,04,05,15,27,35,3
1147,108005,2019-01-17,07,08,12,13,15,30,8
1146,108004,2019-01-14,02,11,12,19,26,28,7
1145,108003,2019-01-10,02,03,05,17,36,37,5
1144,108002,2019-01-07,10,11,17,25,28,38,3
1143,108001,2019-01-03,03,21,23,24,26,32,3
1142,107105,2018-12-31,09,11,12,23,28,36,4
1141,107104,2018-12-27,03,19,24,25,31,37,6
1140,107103,2018-12-24,03,12,13,19,22,23,1
1139,107102,2018-12-20,07,12,13,27,28,37,6
1138,107101,2018-12-17,10,14,18,27,31,32,2
1137,107100,2018-12-13,02,03,09,18,22,35,8
1136,107099,2018-12-10,01,06,10,17,33,35,7
1135,107098,2018-12-06,04,13,16,21,24,38,2
1134,107097,2018-12-03,07,17,20,21,22,23,4
1133,107096,2018-11-29,02,10,18,26,28,35,1
1132,107095,2018-11-26,01,16,25,30,31,32,7
1131,107094,2018-11-22,01,02,03,15,21,33,7
1130,107093,2018-11-19,06,10,18,22,25,38,5
1129,107092,2018-11-15,17,18,20,22,33,38,8
1128,107091,2018-11-12,02,03,05,13,18,36,8
1127,107090,2018-11-08,04,11,16,19,25,29,1
1126,107089,2018-11-05,13,17,19,20,24,30,2
1125,107088,2018-11-01,08,12,23,25,27,38,6
1124,107087,2018-10-29,03,11,20,33,34,35,2
1123,107086,2018-10-25,04,13,20,26,37,38,2
1122,107085,2018-10-22,06,07,11,14,15,34,1
1121,107084,2018-10-18,04,12,20,32,35,36,1
1120,107083,2018-10-15,03,04,13,20,23,28,7
1119,107082,2018-10-11,06,12,14,16,19,21,6
1118,107081,2018-10-08,09,16,21,24,29,36,3
1117,107080,2018-10-04,06,15,24,26,28,30,3
1116,107079,2018-10-01,02,18,21,25,31,37,8
1115,107078,2018-09-27,02,04,23,24,32,38,1
1114,107077,2018-09-24,06,07,09,22,28,33,1
1113,107076,2018-09-20,22,25,31,32,34,35,2
1112,107075,2018-09-17,02,03,12,15,21,24,3
1111,107074,2018-09-13,14,21,24,29,31,32,5
1110,107073,2018-09-10,10,22,24,31,33,36,5
1109,107072,2018-09-06,22,23,24,25,32,34,2
1108,107071,2018-09-03,01,09,12,13,17,29,3
1107,107070,2018-08-30,04,05,19,29,33,36,2
1106,107069,2018-08-27,03,04,13,22,31,38,4
1105,107068,2018-08-23,02,11,15,18,20,36,6
1104,107067,2018-08-20,04,08,13,19,30,35,4
1103,107066,2018-08-16,19,24,27,33,34,38,6
1102,107065,2018-08-13,03,16,19,25,35,36,2
1101,107064,2018-08-09,03,09,10,26,29,36,5
1100,107063,2018-08-06,05,13,20,27,34,38,2
1099,107062,2018-08-02,06,10,14,20,25,26,4
1098,107061,2018-07-30,03,09,10,24,28,31,6
1097,107060,2018-07-26,06,08,22,24,25,31,2
1096,107059,2018-07-23,03,04,17,23,28,32,1
1095,107058,2018-07-19,01,08,24,26,30,37,5
1094,107057,2018-07-16,05,07,11,19,29,33,6
1093,107056,2018-07-12,04,12,14,16,25,27,3
1092,107055,2018-07-09,01,07,10,20,23,24,1
1091,107054,2018-07-05,03,15,19,22,27,38,6
1090,107053,2018-07-02,02,04,07,11,19,32,5
1089,107052,2018-06-28,06,15,18,24,25,28,5
1088,107051,2018-06-25,06,22,27,33,35,38,8
1087,107050,2018-06-21,14,19,24,31,34,36,2
1086,107049,2018-06-18,01,07,09,10,16,17,6
1085,107048,2018-06-14,05,06,12,20,23,32,2
1084,107047,2018-06-11,04,16,17,20,23,27,4
1083,107046,2018-06-07,01,18,24,27,30,31,4
1082,107045,2018-06-04,04,17,25,27,31,33,7
1081,107044,2018-05-31,02,03,13,23,26,38,7
1080,107043,2018-05-28,09,12,14,20,26,32,6
1079,107042,2018-05-24,05,15,22,24,29,38,8
1078,107041,2018-05-21,04,07,16,21,35,36,1
1077,107040,2018-05-17,10,11,17,22,24,38,4
1076,107039,2018-05-14,05,12,27,30,32,37,7
1075,107038,2018-05-10,08,09,13,18,22,36,8
1074,107037,2018-05-07,05,08,15,28,33,35,6
1073,107036,2018-05-03,06,09,10,12,18,26,5
1072,107035,2018-04-30,04,08,12,16,18,22,2
1071,107034,2018-04-26,08,18,19,26,27,35,2
1070,107033,2018-04-23,03,07,13,16,21,36,7
1069,107032,2018-04-19,04,09,15,18,29,33,7
1068,107031,2018-04-16,19,20,23,24,32,38,1
1067,107030,2018-04-12,09,10,12,21,24,37,7
1066,107029,2018-04-09,01,03,13,21,23,38,2
1065,107028,2018-04-05,06,15,19,34,37,38,3
1064,107027,2018-04-02,09,18,22,28,29,30,2
1063,107026,2018-03-29,08,13,14,19,24,36,2
1062,107025,2018-03-26,11,13,14,15,22,32,2
1061,107024,2018-03-22,08,13,15,24,33,34,7
1060,107023,2018-03-19,13,16,21,23,34,38,6
1059,107022,2018-03-15,01,04,16,19,24,28,6
1058,107021,2018-03-12,02,08,13,19,22,36,1
1057,107020,2018-03-08,01,12,24,25,31,35,4
1056,107019,2018-03-05,12,13,20,22,31,38,2
1055,107018,2018-03-01,12,22,25,31,32,36,2
1054,107017,2018-02-26,05,06,12,19,26,33,6
1053,107016,2018-02-22,03,05,07,16,18,27,1
1052,107015,2018-02-19,05,08,12,26,30,36,4
1051,107014,2018-02-15,01,08,11,14,15,19,3
1050,107013,2018-02-12,01,06,08,17,25,33,2
1049,107012,2018-02-08,04,06,11,14,18,24,5
1048,107011,2018-02-05,09,10,24,25,27,33,2
1047,107010,2018-02-01,02,13,17,19,26,36,6
1046,107009,2018-01-29,02,08,26,32,33,37,7
1045,107008,2018-01-25,09,14,20,29,36,38,4
1044,107007,2018-01-22,06,09,10,13,28,38,6
1043,107006,2018-01-18,05,11,16,17,23,38,2
1042,107005,2018-01-15,06,13,16,26,32,33,3
1041,107004,2018-01-11,05,08,12,19,25,38,3
1040,107003,2018-01-08,03,06,11,26,31,38,6
1039,107002,2018-01-04,02,12,21,24,34,37,5
1038,107001,2018-01-01,13,15,16,30,32,37,6
1037,106104,2017-12-28,01,14,18,23,28,29,7
1036,106103,2017-12-25,02,10,12,15,16,21,5
1035,106102,2017-12-21,03,08,22,23,24,36,4
1034,106101,2017-12-18,01,03,07,17,24,28,7
1033,106100,2017-12-14,01,06,12,24,25,30,3
1032,106099,2017-12-11,03,10,15,16,23,38,3
1031,106098,2017-12-07,03,04,07,17,20,22,5
1030,106097,2017-12-04,17,19,20,24,26,36,3
1029,106096,2017-11-30,07,08,13,28,29,34,2
1028,106095,2017-11-27,10,13,14,17,20,21,2
1027,106094,2017-11-23,14,17,20,28,29,34,5
1026,106093,2017-11-20,09,16,18,26,30,37,5
1025,106092,2017-11-16,01,11,13,20,21,38,2
1024,106091,2017-11-13,04,15,17,20,25,28,1
1023,106090,2017-11-09,08,18,19,20,23,37,8
1022,106089,2017-11-06,01,09,16,21,27,31,5
1021,106088,2017-11-02,02,09,19,26,29,31,1
1020,106087,2017-10-30,13,14,19,24,32,38,1
1019,106086,2017-10-26,05,07,24,26,34,38,3
1018,106085,2017-10-23,10,11,17,30,33,35,8
1017,106084,2017-10-19,06,08,10,11,12,21,6
1016,106083,2017-10-16,02,07,09,16,17,25,7
1015,106082,2017-10-12,04,17,20,25,27,33,6
1014,106081,2017-10-09,15,17,19,20,24,27,8
1013,106080,2017-10-05,06,07,08,12,28,30,1
1012,106079,2017-10-02,03,13,17,26,34,38,8
1011,106078,2017-09-28,01,04,18,25,34,36,1
1010,106077,2017-09-25,03,04,15,16,24,34,4
1009,106076,2017-09-21,04,06,11,16,18,23,4
1008,106075,2017-09-18,02,04,08,22,26,37,1
1007,106074,2017-09-14,05,13,22,25,26,31,5
1006,106073,2017-09-11,01,03,21,26,32,34,2
1005,106072,2017-09-07,02,03,07,12,14,22,4
1004,106071,2017-09-04,08,10,14,15,18,29,2
1003,106070,2017-08-31,02,05,08,09,14,18,4
1002,106069,2017-08-28,04,10,15,16,17,28,1
1001,106068,2017-08-24,04,12,15,17,22,30,3
1000,106067,2017-08-21,01,03,17,20,26,31,2
999,106066,2017-08-17,09,11,12,13,24,30,4
998,106065,2017-08-14,01,08,13,19,30,35,5
997,106064,2017-08-10,01,05,12,22,30,32,8
996,106063,2017-08-07,04,06,07,22,25,37,4
995,106062,2017-08-03,01,17,18,21,25,37,1
994,106061,2017-07-31,01,08,09,29,35,38,1
993,106060,2017-07-27,11,15,17,26,29,34,1
992,106059,2017-07-24,05,19,25,29,32,34,8
991,106058,2017-07-20,09,10,13,15,22,35,3
990,106057,2017-07-17,06,10,11,25,32,38,3
989,106056,2017-07-13,13,16,18,19,30,33,3
988,106055,2017-07-10,05,14,16,21,22,28,5
987,106054,2017-07-06,08,12,21,30,34,35,5
986,106053,2017-07-03,03,07,08,11,31,32,3
985,106052,2017-06-29,04,07,19,20,25,36,8
984,106051,2017-06-26,17,19,20,27,31,37,3
983,106050,2017-06-22,03,06,12,18,20,35,2
982,106049,2017-06-19,06,09,13,21,24,30,5
981,106048,2017-06-15,08,13,23,28,34,35,2
980,106047,2017-06-12,07,09,15,20,30,31,5
979,106046,2017-06-08,01,08,09,11,26,29,4
978,106045,2017-06-05,02,04,15,16,25,36,3
977,106044,2017-06-01,01,05,08,31,34,35,2
976,106043,2017-05-29,01,08,11,13,20,37,1
975,106042,2017-05-25,07,15,22,24,26,34,1
974,106041,2017-05-22,02,05,10,11,36,38,3
973,106040,2017-05-18,01,04,15,17,30,32,3
972,106039,2017-05-15,06,11,12,14,27,31,4
971,106038,2017-05-11,04,06,12,28,29,37,3
970,106037,2017-05-08,03,07,14,17,26,38,7
969,106036,2017-05-04,04,09,13,14,19,37,2
968,106035,2017-05-01,02,04,07,16,17,23,1
967,106034,2017-04-27,04,06,11,18,24,26,4
966,106033,2017-04-24,01,06,12,24,25,35,6
965,106032,2017-04-20,01,14,16,19,24,35,8
964,106031,2017-04-17,02,11,23,24,34,35,4
963,106030,2017-04-13,01,07,09,19,30,37,4
962,106029,2017-04-10,06,08,10,12,18,38,3
961,106028,2017-04-06,01,02,07,33,36,37,5
960,106027,2017-04-03,01,13,15,22,26,33,6
959,106026,2017-03-30,05,10,12,16,31,37,7
958,106025,2017-03-27,05,12,22,34,35,38,2
957,106024,2017-03-23,07,08,14,15,18,29,2
956,106023,2017-03-20,03,04,27,29,35,38,2
955,106022,2017-03-16,02,08,11,15,20,21,2
954,106021,2017-03-13,05,13,14,23,30,32,2
953,106020,2017-03-09,06,07,18,20,24,32,7
952,106019,2017-03-06,06,07,11,23,25,26,4
951,106018,2017-03-02,03,08,14,19,28,34,2
950,106017,2017-02-27,18,20,25,32,37,38,1
949,106016,2017-02-23,01,02,06,11,16,29,7
948,106015,2017-02-20,12,16,17,24,35,38,4
947,106014,2017-02-16,06,12,14,15,20,24,7
946,106013,2017-02-13,04,09,21,22,25,33,7
945,106012,2017-02-09,01,03,25,28,30,36,2
944,106011,2017-02-06,02,15,20,21,33,34,3
943,106010,2017-02-02,01,09,10,20,30,37,3
942,106009,2017-01-30,03,07,08,10,18,31,4
941,106008,2017-01-26,02,08,16,17,24,38,5
940,106007,2017-01-23,02,05,07,08,15,24,7
939,106006,2017-01-19,03,07,25,26,35,36,5
938,106005,2017-01-16,15,16,18,20,23,24,3
937,106004,2017-01-12,02,07,10,17,31,32,3
936,106003,2017-01-09,04,08,15,24,35,36,6
935,106002,2017-01-05,07,13,18,24,29,37,7
934,106001,2017-01-02,04,07,09,21,31,34,2
933,105104,2016-12-29,08,11,15,17,21,31,7
932,105103,2016-12-26,07,11,22,24,31,36,3
931,105102,2016-12-22,09,10,16,29,32,38,6
930,105101,2016-12-19,06,09,12,23,28,34,5
929,105100,2016-12-15,02,04,09,13,33,36,6
928,105099,2016-12-12,05,11,15,20,26,31,4
927,105098,2016-12-08,01,08,16,18,22,30,6
926,105097,2016-12-05,13,23,30,32,33,35,8
925,105096,2016-12-01,05,12,18,27,34,38,5
924,105095,2016-11-28,13,18,26,30,32,36,3
923,105094,2016-11-24,01,07,10,15,16,28,2
922,105093,2016-11-21,10,14,23,28,32,36,2
921,105092,2016-11-17,07,08,28,29,37,38,1
920,105091,2016-11-14,05,06,13,15,17,30,7
919,105090,2016-11-10,01,04,05,15,27,29,4
918,105089,2016-11-07,09,19,22,29,30,34,4
917,105088,2016-11-03,04,05,14,21,26,36,5
916,105087,2016-10-31,10,15,20,24,27,34,8
915,105086,2016-10-27,05,11,12,26,31,33,7
914,105085,2016-10-24,01,05,06,08,14,27,4
913,105084,2016-10-20,04,13,19,23,24,29,5
912,105083,2016-10-17,01,06,10,20,23,35,6
911,105082,2016-10-13,02,05,06,10,33,36,3
910,105081,2016-10-10,07,11,20,29,34,38,4
909,105080,2016-10-06,05,07,14,19,33,34,3
908,105079,2016-10-03,02,07,26,27,32,36,2
907,105078,2016-09-29,02,06,13,20,28,37,2
906,105077,2016-09-26,05,10,11,20,22,36,6
905,105076,2016-09-22,14,15,19,24,25,37,6
904,105075,2016-09-19,07,08,12,15,18,31,6
903,105074,2016-09-15,03,04,06,17,29,37,7
902,105073,2016-09-12,09,11,13,23,33,36,3
901,105072,2016-09-08,10,18,21,27,31,33,3
900,105071,2016-09-05,04,07,21,25,35,37,4
899,105070,2016-09-01,10,14,18,21,29,37,5
898,105069,2016-08-29,07,08,23,29,32,34,5
897,105068,2016-08-25,01,13,30,31,33,37,8
896,105067,2016-08-22,12,16,23,26,29,33,7
895,105066,2016-08-18,01,08,17,22,24,26,6
894,105065,2016-08-15,05,08,14,28,30,38,5
893,105064,2016-08-11,01,22,31,33,35,37,3
892,105063,2016-08-08,01,02,12,16,21,35,3
891,105062,2016-08-04,06,14,17,18,32,38,2
890,105061,2016-08-01,01,18,22,26,35,38,2
889,105060,2016-07-28,03,06,08,17,21,37,1
888,105059,2016-07-25,05,06,14,26,31,38,6
887,105058,2016-07-21,13,20,22,23,29,38,8
886,105057,2016-07-18,01,09,14,26,30,37,6
885,105056,2016-07-14,07,25,27,31,36,37,7
884,105055,2016-07-11,05,10,14,31,34,38,2
883,105054,2016-07-07,02,05,11,17,23,27,2
882,105053,2016-07-04,01,21,29,31,33,34,2
881,105052,2016-06-30,06,16,22,23,31,34,8
880,105051,2016-06-27,14,18,19,26,27,29,6
879,105050,2016-06-23,05,08,12,15,31,33,5
878,105049,2016-06-20,02,06,07,09,21,32,4
877,105048,2016-06-16,02,09,11,19,31,35,4
876,105047,2016-06-13,03,10,14,21,23,36,3
875,105046,2016-06-09,10,12,24,27,35,38,6
874,105045,2016-06-06,06,13,14,24,29,38,8
873,105044,2016-06-02,11,16,17,33,34,38,8
872,105043,2016-05-30,03,12,17,27,28,38,4
871,105042,2016-05-26,03,05,12,24,25,28,6
870,105041,2016-05-23,03,11,14,15,35,38,2
869,105040,2016-05-19,01,10,16,23,30,32,2
868,105039,2016-05-16,09,11,21,27,28,38,4
867,105038,2016-05-12,01,12,15,19,22,32,5
866,105037,2016-05-09,04,14,20,30,37,38,4
865,105036,2016-05-05,02,09,14,16,18,19,6
864,105035,2016-05-02,09,15,17,18,22,28,6
863,105034,2016-04-28,01,06,08,15,24,37,7
862,105033,2016-04-25,07,08,10,21,27,34,4
861,105032,2016-04-21,13,15,16,23,27,30,2
860,105031,2016-04-18,04,08,12,17,21,35,8
859,105030,2016-04-14,15,22,28,29,30,38,7
858,105029,2016-04-11,02,15,21,23,31,36,1
857,105028,2016-04-07,03,06,26,29,33,36,5
856,105027,2016-04-04,02,08,14,16,29,37,6
855,105026,2016-03-31,02,07,11,25,26,28,4
854,105025,2016-03-28,04,08,14,16,27,34,2
853,105024,2016-03-24,03,08,16,24,31,38,6
852,105023,2016-03-21,09,10,19,25,27,32,5
851,105022,2016-03-17,07,09,19,26,28,31,8
850,105021,2016-03-14,03,06,07,13,17,28,3
849,105020,2016-03-10,06,16,21,32,35,38,7
848,105019,2016-03-07,10,11,14,24,34,38,3
847,105018,2016-03-03,03,11,12,22,24,27,6
846,105017,2016-02-29,01,09,15,17,18,38,6
845,105016,2016-02-25,10,15,18,28,29,33,5
844,105015,2016-02-22,04,12,19,23,30,33,5
843,105014,2016-02-18,08,20,23,27,36,37,4
842,105013,2016-02-15,03,07,09,20,28,32,5
841,105012,2016-02-11,01,16,20,25,30,33,1
840,105011,2016-02-09,01,04,08,11,19,23,3
839,105010,2016-02-04,07,13,22,32,34,37,7
838,105009,2016-02-01,03,19,20,26,32,34,8
837,105008,2016-01-28,03,09,23,26,30,36,5
836,105007,2016-01-25,20,23,24,25,29,32,8
835,105006,2016-01-21,06,15,18,22,34,35,3
834,105005,2016-01-18,01,16,17,29,30,32,7
833,105004,2016-01-14,09,11,13,17,27,34,6
832,105003,2016-01-11,19,27,33,34,35,36,4
831,105002,2016-01-07,05,14,28,34,35,38,6
830,105001,2016-01-04,11,13,18,26,28,29,7
829,104105,2015-12-31,03,13,22,26,31,37,6
828,104104,2015-12-28,05,11,12,26,30,37,5
827,104103,2015-12-24,13,17,23,27,29,34,5
826,104102,2015-12-21,01,06,11,14,20,38,5
825,104101,2015-12-17,06,08,13,15,17,29,5
824,104100,2015-12-14,02,06,07,09,16,25,1
823,104099,2015-12-10,11,12,26,30,32,34,8
822,104098,2015-12-07,13,19,20,23,32,34,4
821,104097,2015-12-03,07,08,17,19,20,30,2
820,104096,2015-11-30,04,13,20,27,33,38,1
819,104095,2015-11-26,03,04,05,07,19,38,4
818,104094,2015-11-23,01,05,09,15,19,22,5
817,104093,2015-11-19,03,05,27,28,35,37,5
816,104092,2015-11-16,02,09,15,20,22,23,5
815,104091,2015-11-12,01,02,13,15,29,33,3
814,104090,2015-11-09,06,07,13,26,28,33,5
813,104089,2015-11-05,01,11,12,20,24,37,8
812,104088,2015-11-02,03,14,21,25,28,36,3
811,104087,2015-10-29,03,10,11,18,19,33,5
810,104086,2015-10-26,02,09,19,20,31,32,7
809,104085,2015-10-22,04,08,16,24,26,33,6
808,104084,2015-10-19,04,17,25,27,32,37,1
807,104083,2015-10-15,09,10,24,31,35,36,7
806,104082,2015-10-12,04,19,23,31,33,35,2
805,104081,2015-10-08,07,09,10,16,19,22,8
804,104080,2015-10-05,20,22,30,32,36,37,1
803,104079,2015-10-01,02,06,14,16,23,31,3
802,104078,2015-09-28,05,12,13,22,27,30,8
801,104077,2015-09-24,03,05,13,16,24,26,3
800,104076,2015-09-21,01,02,05,11,25,33,4
799,104075,2015-09-17,09,11,24,27,34,35,4
798,104074,2015-09-14,09,19,21,23,27,37,8
797,104073,2015-09-10,15,22,25,26,32,34,4
796,104072,2015-09-07,07,24,25,28,31,34,3
795,104071,2015-09-03,03,04,05,15,16,33,6
794,104070,2015-08-31,12,15,24,31,36,37,6
793,104069,2015-08-27,02,17,23,27,30,34,1
792,104068,2015-08-24,13,17,18,22,29,31,3
791,104067,2015-08-20,03,07,20,21,24,33,8
790,104066,2015-08-17,15,19,23,27,28,33,2
789,104065,2015-08-13,06,13,25,27,29,33,1
788,104064,2015-08-10,06,16,18,20,24,38,7
787,104063,2015-08-06,06,08,09,14,22,24,3
786,104062,2015-08-03,17,18,28,30,36,38,4
785,104061,2015-07-30,03,09,11,16,23,24,4
784,104060,2015-07-27,04,07,23,26,30,36,7
783,104059,2015-07-23,02,03,11,16,18,29,4
782,104058,2015-07-20,13,16,28,33,35,37,8
781,104057,2015-07-16,01,02,07,24,31,38,8
780,104056,2015-07-13,01,12,17,27,29,31,6
779,104055,2015-07-09,03,04,15,27,32,36,5
778,104054,2015-07-06,07,11,12,14,22,27,3
777,104053,2015-07-02,07,23,29,31,36,37,8
776,104052,2015-06-29,07,24,25,26,27,29,7
775,104051,2015-06-25,03,08,10,17,27,37,8
774,104050,2015-06-22,03,05,11,19,26,27,2
773,104049,2015-06-18,05,08,13,17,21,38,5
